Effective Date,ID,H1 Title,Language
2003-12-12,R2230D,ARCHIVED GC3 - Execution of the Work,en
2003-12-12,R2240D,"ARCHIVED GC4 - Protection, Health and Safety",en
2003-12-12,R2250D,ARCHIVED GC5 - Terms of Payment,en
2004-12-10,R2250D,ARCHIVED GC5 - Terms of Payment,en
2003-12-12,R2260D,ARCHIVED GC6 - Changes in the Work,en
2003-12-12,R2270D,"ARCHIVED GC7 - Default, Suspension or Termination of Contract",en
2003-12-12,R2280D,ARCHIVED GC8 - Dispute Resolution,en
2004-12-10,R2280D,ARCHIVED GC8 - Dispute Resolution,en
2003-12-12,R2290D,ARCHIVED GC9 - Indemnification and Insurance,en
2003-12-12,R2310D,ARCHIVED Tender and Acceptance Form,en
2004-05-14,R2310D,ARCHIVED Tender and Acceptance Form,en
2007-05-25,R2410T,ARCHIVED General Instructions to Bidders,en
2013-04-25,R2410T,ARCHIVED General Instructions to Bidders,en
2014-03-01,R2410T,ARCHIVED General Instructions - Construction Services,en
2014-06-26,R2410T,ARCHIVED General Instructions - Construction Services,en
2014-09-25,R2410T,ARCHIVED General Instructions - Construction Services,en
2015-02-25,R2410T,ARCHIVED General Instructions - Construction Services,en
2015-07-03,R2410T,ARCHIVED General Instructions - Construction Services,en
2016-04-04,R2410T,ARCHIVED General Instructions - Construction Services,en
2019-05-30,R2410T,ARCHIVED General Instructions - Construction Services,en
2020-05-28,R2410T,ARCHIVED General Instructions - Construction Services,en
2022-01-28,R2410T,General Instructions - Construction Services,en
2008-05-12,R2410T,ARCHIVED General Instructions to Bidders,en
2008-12-12,R2410T,ARCHIVED General Instructions to Bidders,en
2010-01-11,R2410T,ARCHIVED General Instructions to Bidders,en
2010-08-16,R2410T,ARCHIVED General Instructions to Bidders,en
2011-05-16,R2410T,ARCHIVED General Instructions to Bidders,en
2012-07-16,R2410T,ARCHIVED General Instructions to Bidders,en
2012-11-19,R2410T,ARCHIVED General Instructions to Bidders,en
2013-01-28,R2410T,ARCHIVED General Instructions to Bidders,en
2007-05-25,R2550D,ARCHIVED GC5 - Terms of Payment,en
2008-05-12,R2550D,ARCHIVED GC5 - Terms of Payment,en
2010-01-11,R2550D,ARCHIVED General Condition (GC) 5 - Terms of Payment,en
2014-06-26,R2550D,ARCHIVED General Condition (GC) 5 - Terms of Payment,en
2015-02-25,R2550D,ARCHIVED General Condition (GC) 5 - Terms of Payment,en
2016-01-28,R2550D,ARCHIVED General Condition (GC) 5 - Terms of Payment - <100K - Construction Services,en
2019-11-28,R2550D,General Condition (GC) 5 - Terms of Payment - <100K - Construction Services,en
2007-05-25,R2590D,ARCHIVED GC9 - Insurance,en
2010-08-16,R2590D,ARCHIVED GC9 - Insurance,en
2011-05-16,R2590D,ARCHIVED General Condition (GC) 9 - Insurance,en
2013-10-30,R2590D,ARCHIVED General Condition (GC) 9 - Insurance,en
2007-05-25,R2710T,ARCHIVED General Instructions to Bidders,en
2013-04-25,R2710T,ARCHIVED General Instructions to Bidders,en
2013-06-27,R2710T,ARCHIVED General Instructions to Bidders,en
2014-03-01,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2014-06-26,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2014-09-25,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2015-02-25,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2015-07-03,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2016-04-04,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2017-04-27,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2017-09-21,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2008-05-12,R2710T,ARCHIVED General Instructions to Bidders,en
2018-06-21,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2019-05-30,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2020-05-28,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2021-04-01,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2022-01-28,R2710T,ARCHIVED General Instructions - Construction Services - Bid Security Requirements,en
2022-12-01,R2710T,General Instructions - Construction Services - Bid Security Requirements,en
2008-12-12,R2710T,ARCHIVED General Instructions to Bidders,en
2010-01-11,R2710T,ARCHIVED General Instructions to Bidders,en
2010-08-16,R2710T,ARCHIVED General Instructions to Bidders,en
2011-05-16,R2710T,ARCHIVED General Instructions to Bidders,en
2012-07-16,R2710T,ARCHIVED General Instructions to Bidders,en
2012-11-19,R2710T,ARCHIVED General Instructions to Bidders,en
2013-01-28,R2710T,ARCHIVED General Instructions to Bidders,en
2007-05-25,R2810D,ARCHIVED GC1 - General Provisions,en
2014-09-25,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions - Construction Services,en
2015-02-25,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions - Construction Services,en
2015-04-01,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions - Construction Services,en
2015-07-03,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions - Construction Services,en
2015-07-09,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions - Construction Services,en
2016-04-04,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions - Construction Services,en
2017-08-17,R2810D,ARCHIVED General condition (GC) 1: General provisions – Construction services,en
2017-11-28,R2810D,ARCHIVED General condition (GC) 1: General provisions – Construction services,en
2021-12-02,R2810D,ARCHIVED General condition (GC) 1: General provisions – Construction services,en
2022-01-28,R2810D,ARCHIVED General condition (GC) 1: General provisions – Construction services,en
2008-05-12,R2810D,ARCHIVED GC1 - General Provisions,en
2022-12-01,R2810D,General condition (GC) 1: General provisions – Construction services,en
2010-01-11,R2810D,ARCHIVED GC1 - General Provisions,en
2011-05-16,R2810D,ARCHIVED GC1 - General Provisions,en
2012-07-16,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions,en
2012-11-19,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions,en
2013-04-25,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions,en
2014-03-01,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions - Construction Services,en
2014-06-26,R2810D,ARCHIVED General Condition (GC) 1 - General Provisions - Construction Services,en
2007-05-25,R2820D,ARCHIVED GC2 - Administration of the Contract,en
2008-05-12,R2820D,ARCHIVED GC2 - Administration of the Contract,en
2008-12-12,R2820D,ARCHIVED GC2 - Administration of the Contract,en
2011-05-16,R2820D,ARCHIVED GC2 - Administration of the Contract,en
2012-07-16,R2820D,ARCHIVED General Condition (GC) 2 - Administration of the Contract,en
2014-06-26,R2820D,ARCHIVED General Condition (GC) 2 - Administration of the Contract,en
2014-09-25,R2820D,ARCHIVED General Condition (GC) 2 - Administration of the Contract,en
2015-02-25,R2820D,ARCHIVED General Condition (GC) 2 - Administration of the Contract,en
2016-01-28,R2820D,General Condition (GC) 2 - Administration of the Contract - Construction Services,en
2007-05-25,R2830D,ARCHIVED GC3 - Execution and Control of the Work,en
2008-05-12,R2830D,ARCHIVED GC3 - Execution and Control of the Work,en
2008-12-12,R2830D,ARCHIVED GC3 - Execution and Control of the Work,en
2010-01-11,R2830D,ARCHIVED General Condition (GC) 3 - Execution and Control of the Work,en
2014-03-01,R2830D,ARCHIVED General Condition (GC) 3 - Execution and Control of the Work,en
2015-02-25,R2830D,ARCHIVED General Condition (GC) 3 - Execution and Control of the Work,en
2017-11-28,R2830D,ARCHIVED General condition (GC) 3: Execution and control of the work,en
2018-06-21,R2830D,ARCHIVED General condition (GC) 3: Execution and control of the work,en
2019-11-28,R2830D,General condition (GC) 3: Execution and control of the work,en
2007-05-25,R2840D,ARCHIVED GC4 - Protective Measures,en
2008-05-12,R2840D,General Condition (GC) 4 - Protective Measures,en
2007-05-25,R2850D,ARCHIVED GC5 - Terms of Payment,en
2008-05-12,R2850D,ARCHIVED GC5 - Terms of Payment,en
2008-12-12,R2850D,ARCHIVED GC5 - Terms of Payment,en
2010-01-11,R2850D,ARCHIVED General Condition (GC) 5 - Terms of Payment,en
2014-06-26,R2850D,ARCHIVED General Condition (GC) 5 - Terms of Payment,en
2015-02-25,R2850D,ARCHIVED General Condition (GC) 5 - Terms of Payment,en
2016-01-28,R2850D,ARCHIVED General Condition (GC) 5 - Terms of Payment >100K - Construction Services,en
2019-11-28,R2850D,General Condition (GC) 5 - Terms of Payment >100K - Construction Services,en
2007-05-25,R2860D,ARCHIVED GC6 - Delays and Changes in the Work,en
2008-05-12,R2860D,ARCHIVED GC6 - Delays and Changes in the Work,en
2012-07-16,R2860D,ARCHIVED General Condition (GC) 6 - Delays and Changes in the Work,en
2013-04-25,R2860D,ARCHIVED General Condition (GC) 6 - Delays and Changes in the Work,en
2016-01-28,R2860D,ARCHIVED General Condition (GC) 6 - Delays and Changes in the Work – Construction Services,en
2019-05-30,R2860D,General Condition (GC) 6 - Delays and Changes in the Work – Construction Services,en
2007-05-25,R2865D,ARCHIVED GC6 - Delays and Changes in the Work,en
2008-05-12,R2865D,ARCHIVED General Condition (GC) 6 - Delays and Changes in the Work,en
2013-04-25,R2865D,ARCHIVED General Condition (GC) 6 - Delays and Changes in the Work,en
2016-01-28,R2865D,ARCHIVED General Condition (GC) 6 - Delays and Changes in the Work – Construction Services,en
2019-05-30,R2865D,General Condition (GC) 6 - Delays and Changes in the Work – Construction Services,en
2007-05-25,R2870D,"ARCHIVED GC7 - Default, Suspension or Termination of Contract",en
2008-05-12,R2870D,"ARCHIVED General Condition (GC) 7 - Default, Suspension or Termination of Contract",en
2018-06-21,R2870D,"General Condition (GC) 7 - Default, Suspension or Termination of Contract",en
2007-05-25,R2880D,ARCHIVED GC8 - Dispute Resolution,en
2008-05-12,R2880D,ARCHIVED GC8 - Dispute Resolution,en
2008-12-12,R2880D,ARCHIVED GC8 - Dispute Resolution,en
2012-07-16,R2880D,ARCHIVED General Condition (GC) 8 - Dispute Resolution,en
2015-02-25,R2880D,ARCHIVED General Condition (GC) 8 - Dispute Resolution,en
2015-04-01,R2880D,ARCHIVED General Condition (GC) 8 - Dispute Resolution,en
2016-01-28,R2880D,ARCHIVED General Condition (GC) 8 - Dispute Resolution - 100K to 5M - Construction Services,en
2019-11-28,R2880D,General Condition (GC) 8 - Dispute Resolution - 100K to 5M - Construction Services,en
2007-05-25,R2882D,ARCHIVED GC8 - Dispute Resolution,en
2008-05-12,R2882D,ARCHIVED GC8 - Dispute Resolution,en
2008-12-12,R2882D,ARCHIVED General Condition (GC) 8 - Dispute Resolution,en
2015-02-25,R2882D,ARCHIVED General Condition (GC) 8 - Dispute Resolution,en
2016-01-28,R2882D,ARCHIVED General Condition (GC) 8 - Dispute Resolution - >5M – Construction Services,en
2019-11-28,R2882D,General Condition (GC) 8 - Dispute Resolution - >5M – Construction Services,en
2007-05-25,R2884D,ARCHIVED GC8 - Dispute Resolution,en
2008-05-12,R2884D,ARCHIVED General Condition (GC) 8 - Dispute Resolution,en
2016-01-28,R2884D,General Condition (GC) 8 – Dispute Resolution - <100K – Construction Services,en
2007-05-25,R2890D,ARCHIVED GC9 - Contract Security,en
2022-12-01,R2890D,General Condition (GC) 9 - Contract Security,en
2008-05-12,R2890D,ARCHIVED GC9 - Contract Security,en
2008-12-12,R2890D,ARCHIVED GC9 - Contract Security,en
2010-01-11,R2890D,ARCHIVED GC9 - Contract Security,en
2010-08-16,R2890D,ARCHIVED GC9 - Contract Security,en
2011-05-16,R2890D,ARCHIVED GC9 - Contract Security,en
2012-07-16,R2890D,ARCHIVED General Condition (GC) 9 - Contract Security,en
2014-06-26,R2890D,ARCHIVED General Condition (GC) 9 - Contract Security,en
2018-06-21,R2890D,ARCHIVED General Condition (GC) 9 - Contract Security,en
2007-05-25,R2900D,ARCHIVED GC10 - Insurance,en
2008-05-12,R2900D,General Condition (GC) 10 - Insurance,en
2007-05-25,R2910D,ARCHIVED Insurance Terms,en
2008-05-12,R2910D,ARCHIVED Insurance Terms,en
2008-12-12,R2910D,ARCHIVED Insurance Terms,en
2013-10-25,R2910D,ARCHIVED Insurance Terms,en
2007-05-25,R2940D,ARCHIVED Fair Wages and Hours of Labour - Labour Conditions,en
2010-01-11,R2940D,ARCHIVED Fair Wages and Hours of Labour - Labour Conditions,en
2012-07-16,R2940D,ARCHIVED Fair Wages and Hours of Labour - Labour Conditions,en
2014-03-01,R2940D,ARCHIVED Fair Wages and Hours of Labour - Labour Conditions,en
2007-05-25,R2950D,ARCHIVED Allowable Costs for Contract Changes Under General Condition (GC) 6.4.1,en
2014-06-26,R2950D,ARCHIVED Allowable Costs for Contract Changes Under General Condition (GC) 6.4.1,en
2015-02-25,R2950D,Allowable Costs for Contract Changes Under General Condition (GC) 6.4.1,en
1998-02-16,R4000D,ARCHIVED Statutory Declaration,en
2007-05-25,R5110T,ARCHIVED General Instructions to Bidders,en
2013-04-25,R5110T,ARCHIVED General Instructions to Bidders,en
2014-03-01,R5110T,ARCHIVED General Instructions - Elevator Modernization,en
2014-06-26,R5110T,ARCHIVED General Instructions - Elevator Modernization,en
2014-09-25,R5110T,ARCHIVED General Instructions - Elevator Modernization,en
2015-02-25,R5110T,ARCHIVED General Instructions - Elevator Modernization,en
2015-07-03,R5110T,ARCHIVED General Instructions - Elevator Modernization,en
2016-04-04,R5110T,ARCHIVED General Instructions - Elevator Modernization,en
2018-06-21,R5110T,ARCHIVED General Instructions - Elevator Modernization,en
2020-05-28,R5110T,ARCHIVED General Instructions - Elevator Modernization,en
2022-01-28,R5110T,ARCHIVED General Instructions - Elevator Modernization,en
2008-05-12,R5110T,ARCHIVED General Instructions to Bidders,en
2022-12-01,R5110T,General Instructions - Elevator Modernization,en
2008-12-12,R5110T,ARCHIVED General Instructions to Bidders,en
2010-01-11,R5110T,ARCHIVED General Instructions to Bidders,en
2010-08-16,R5110T,ARCHIVED General Instructions to Bidders,en
2011-05-16,R5110T,ARCHIVED General Instructions to Bidders,en
2012-07-16,R5110T,ARCHIVED General Instructions to Bidders,en
2012-11-19,R5110T,ARCHIVED General Instructions to Bidders,en
2013-01-28,R5110T,ARCHIVED General Instructions to Bidders,en
2002-05-24,SUPLMENT,ARCHIVED Section 5 Supplementary Release,en
2007-11-30,S0005T,ARCHIVED Disclosure of Pricing,en
2007-11-30,S0010C,ARCHIVED Supply Arrangement Reporting,en
2010-01-11,S0010C,ARCHIVED Periodic Usage Reports - Supply Arrangement,en
2012-07-16,S0010C,Periodic Usage Reports - Supply Arrangement,en
2008-12-12,S0020T,Reissue of Request for Supply Arrangements,en
2008-05-12,S0025C,ARCHIVED Supply Arrangement Authority,en
2008-12-12,S0026T,ARCHIVED Suppliers' Conference,en
2016-01-28,S0026T,ARCHIVED Suppliers' Conference,en
2021-11-29,S0026T,ARCHIVED Suppliers' conference,en
2022-06-20,S0026T,Supplier’s conference,en
2008-12-12,S0030T,ARCHIVED Financial Capability,en
2010-08-16,S0030T,ARCHIVED Financial Viability,en
2011-05-16,S0030T,ARCHIVED Financial Viability,en
2014-11-27,S0030T,Financial Viability,en
2010-01-11,S0035T,ARCHIVED Communications Notification,en
2008-12-12,S1001T,Basis of Selection - Mandatory Technical and Financial Evaluation Criteria,en
2008-12-12,S1002T,Basis of Selection - Minimum Point Rating,en
2008-12-12,S1010T,Education and Experience,en
2008-12-12,S2001T,Prices - Goods,en
2008-12-12,S2002T,Rates - Services,en
2008-12-12,S2003T,Ceiling Prices and/or Rates,en
2008-12-12,S3005T,Status and Availability of Resources,en
2008-12-12,S3025T,ARCHIVED Former Public Servant Certification,en
2010-01-11,S3025T,ARCHIVED Former Public Servant Certification,en
2012-11-19,S3025T,ARCHIVED Former Public Servant,en
2013-04-25,S3025T,ARCHIVED Former Public Servant,en
2013-06-27,S3025T,ARCHIVED Former Public Servant,en
2008-12-12,S3030T,ARCHIVED Federal Contractors Program for Employment Equity,en
2010-01-11,S3030T,"ARCHIVED Federal Contractors Program - $200,000 or more",en
2010-08-16,S3030T,"ARCHIVED Federal Contractors Program - $200,000 or more",en
2013-04-25,S3030T,"ARCHIVED Federal Contractors Program - $200,000 or more",en
2013-06-27,S3030T,"ARCHIVED Federal Contractors Program - $200,000 or more",en
2008-12-12,S3031T,ARCHIVED Federal Contractors Program for Employment Equity,en
2010-01-11,S3031T,"ARCHIVED Federal Contractors Program - over $25,000 and below $200,000",en
2010-08-16,S3031T,"ARCHIVED Federal Contractors Program - over $25,000 and below $200,000",en
2013-06-27,S3031T,"ARCHIVED Federal Contractors Program - over $25,000 and below $200,000",en
2008-12-12,S3035C,ARCHIVED Aboriginal Business Certification,en
2008-12-12,S3035T,ARCHIVED Set-aside for Aboriginal Business,en
2010-01-11,S3035T,ARCHIVED Set-aside for Aboriginal Business,en
2010-08-16,S3035T,ARCHIVED Set-aside for Aboriginal Business,en
2011-05-16,S3035T,ARCHIVED Set-aside for Aboriginal Business,en
2014-11-27,S3035T,ARCHIVED Set-aside for Aboriginal Business,en
2015-02-25,S3035T,ARCHIVED Set-aside for Aboriginal Business,en
2021-05-20,S3035T,ARCHIVED Set-aside for Aboriginal Business,en
2022-05-12,S3035T,Set-aside for Indigenous Business,en
2010-01-11,S3036T,ARCHIVED Owner/Employee Certification - Set-aside for Aboriginal Business,en
2011-05-16,S3036T,ARCHIVED Owner/Employee Certification - Set-aside for Aboriginal Business,en
2014-11-27,S3036T,ARCHIVED Owner/Employee Certification - Set-aside for Aboriginal Business,en
2022-05-12,S3036T,Owner Certification - Set-aside for Indigenous Business,en
2021-11-29,S3037T,ARCHIVED Applicability of COVID-19 vaccination requirements to individual solicitations,en
2022-06-20,S3037T,ARCHIVED Applicability of COVID-19 vaccination requirements to individual solicitations,en
2010-01-11,TABLE,ARCHIVED Standard Procurement Clauses,en
2011-05-16,TABLE,Standard Procurement Clause Identification,en
1996-05-01,TABLE,ARCHIVED Standard Procurement Clauses,en
1998-02-16,TABLE,ARCHIVED Standard Procurement Clauses,en
1998-06-15,TABLE,ARCHIVED Standard Procurement Clauses,en
2004-12-10,TABLE,ARCHIVED Standard Procurement Clauses,en
2007-11-30,TABLE,ARCHIVED Standard Procurement Clauses,en
1998-06-15,W0001T,ARCHIVED Delivery Requirements Outside CLCSAs,en
2000-12-01,W0001T,ARCHIVED Delivery Requirements Outside Comprehensive Land Claims Settlement Areas,en
2016-01-28,W0001T,Delivery Outside Comprehensive Land Claims Settlement Areas - Different Solicitations,en
1998-06-15,W0002D,ARCHIVED Delivery Requirements Outside a CLCSA,en
2000-12-01,W0002D,ARCHIVED Delivery Requirements Outside a Comprehensive Land Claims Settlement Area,en
2016-01-28,W0002D,Delivery Outside Comprehensive Land Claims Settlement Areas - One Solicitation,en
1998-06-15,W0003D,ARCHIVED FOB Destination Outside CLCSAs,en
2000-12-01,W0003D,Free on Board Destination Outside Comprehensive Land Claims Settlement Areas,en
2007-11-30,W0005T,ARCHIVED Land Claims Set-Aside,en
2008-12-12,W0005T,ARCHIVED Land Claims Set-aside,en
2010-01-11,W0005T,ARCHIVED Set-aside for Comprehensive Land Claims Agreement(s) beneficiaries,en
2017-07-01,W0005T,ARCHIVED Set-aside for Comprehensive Land Claims Agreement(s) beneficiaries,en
2022-05-12,W0005T,Set-aside for Comprehensive Land Claims Agreement(s) beneficiaries,en
1998-06-15,W0011T,ARCHIVED JBNQA - Notification,en
1998-06-15,W0012T,ARCHIVED James Bay and Northern Quebec Agreement - Soliciting Bids,en
2018-12-06,W0012T,ARCHIVED James Bay and Northern Quebec Agreement - Soliciting Bids,en
1998-06-15,W0013T,ARCHIVED JBNQA - Tendering Provisions,en
1998-06-15,W0014T,ARCHIVED James Bay and Northern Quebec Agreement - Evaluation Criteria,en
2018-12-06,W0014T,ARCHIVED James Bay and Northern Quebec Agreement - Evaluation Criteria,en
1998-06-15,W0021T,ARCHIVED IFA - Notification,en
1998-06-15,W0022T,ARCHIVED Inuvialuit Final Agreement - Evaluation Criteria,en
2018-12-06,W0022T,ARCHIVED Inuvialuit Final Agreement - Evaluation Criteria,en
2022-04-01,W0027T1,"Nunavut Directive: Highest combined rating of Inuit Benefits Plan commitment, technical merit, and price – Limited to Inuit Firm Registry",en
2022-04-01,W0027T2,"Nunavut Directive: Highest combined rating of Inuit Benefits Plan  commitment, technical merit, and price – not limited to Inuit Firm Registry",en
1998-06-15,W0031T,ARCHIVED GCLCA - Notification,en
1998-06-15,W0032T,ARCHIVED GCLCA - Creation of a List,en
1998-06-15,W0033T,ARCHIVED Gwich'in Comprehensive Land Claim Agreement - Heritage Resources,en
2018-12-06,W0033T,ARCHIVED Gwich'in Comprehensive Land Claim Agreement - Heritage Resources,en
1998-06-15,W0034T,ARCHIVED Gwich'in Comprehensive Land Claim Agreement - Designated Heritage Site,en
2018-12-06,W0034T,ARCHIVED Gwich'in Comprehensive Land Claim Agreement - Designated Heritage Site,en
1998-06-15,W0035T,ARCHIVED Gwich'in Comprehensive Land Claim Agreement - Survey,en
2018-12-06,W0035T,ARCHIVED Gwich'in Comprehensive Land Claim Agreement - Survey,en
1998-06-15,W0036T,ARCHIVED Gwich'in Comprehensive Land Claim Agreement - Silviculture,en
2018-12-06,W0036T,ARCHIVED Gwich'in Comprehensive Land Claim Agreement - Silviculture,en
1998-06-15,W0041T,ARCHIVED NLCA - Notification,en
1998-06-15,W0042T,ARCHIVED NLCA - Creation of a list,en
1998-06-15,W0043T,ARCHIVED NLCA - Evaluation Criteria,en
2011-05-16,W0043T,ARCHIVED Nunavut Land Claims Agreement - Evaluation Criteria,en
2018-12-06,W0043T,ARCHIVED Nunavut Land Claims Agreement - Evaluation Criteria,en
1998-06-15,W0044T,ARCHIVED NLCA - Park Facilities,en
2011-05-16,W0044T,ARCHIVED Nunavut Land Claims Agreement - Park Facilities,en
2018-12-06,W0044T,ARCHIVED Nunavut Land Claims Agreement - Park Facilities,en
1998-06-15,W0045T,ARCHIVED HLCA - Archaeological Work,en
2011-05-16,W0045T,ARCHIVED Nunavut Land Claims Agreement - Archaeological Work,en
2018-12-06,W0045T,ARCHIVED Nunavut Land Claims Agreement - Archaeological Work,en
1998-06-15,W0051T,ARCHIVED UFACYI - Notification,en
1998-06-15,W0052T,ARCHIVED UFACYI - Creation of a List,en
1998-06-15,W0053T,ARCHIVED Umbrella Final Agreement-Council for Yukon Indians - Survey,en
2013-10-25,W0053T,ARCHIVED Umbrella Final Agreement-Council for Yukon Indians - Survey,en
1998-06-15,W0061T,ARCHIVED First Nation of Nacho Nyak Dun Final Agreement - Designated Heritage Site,en
2018-12-06,W0061T,ARCHIVED First Nation of Nacho Nyak Dun Final Agreement - Designated Heritage Site,en
1998-06-15,W0062T,ARCHIVED First Nation of Nacho Nyak Dun Final Agreement - Survey,en
2018-12-06,W0062T,ARCHIVED First Nation of Nacho Nyak Dun Final Agreement - Survey,en
1998-06-15,W0063T,ARCHIVED First Nation of Nacho Nyak Dun Final Agreement - Silviculture,en
2018-12-06,W0063T,ARCHIVED First Nation of Nacho Nyak Dun Final Agreement - Silviculture,en
1998-06-15,W0071T,ARCHIVED Champagne and Aishihik First Nations Final Agreement - Use of Horses,en
2018-12-06,W0071T,ARCHIVED Champagne and Aishihik First Nations Final Agreement - Use of Horses,en
1998-06-15,W0072T,ARCHIVED Champagne and Aishihik First Nations Final Agreement - Trails and Roads,en
2018-12-06,W0072T,ARCHIVED Champagne and Aishihik First Nations Final Agreement - Trails and Roads,en
1998-06-15,W0073T,ARCHIVED Champagne and Aishihik First Nations Final Agreement - Designated Heritage Site,en
2018-12-06,W0073T,ARCHIVED Champagne and Aishihik First Nations Final Agreement - Designated Heritage Site,en
2018-12-06,W0074T,ARCHIVED Champagne and Aishihik First Nations Final Agreement - Survey,en
1998-06-15,W0074T,ARCHIVED Champagne and Aishihik First Nations Final Agreement - Survey,en
1998-06-15,W0075T,ARCHIVED Champagne and Aishihik First Nations Final Agreement - Silviculture,en
2018-12-06,W0075T,ARCHIVED Champagne and Aishihik First Nations Final Agreement - Silviculture,en
1998-06-15,W0081T,ARCHIVED Teslin Tlingit Council Final Agreement - Designated Heritage Site,en
2018-12-06,W0081T,ARCHIVED Teslin Tlingit Council Final Agreement - Designated Heritage Site,en
1998-06-15,W0082T,ARCHIVED Teslin Tlingit Council Final Agreement - Survey,en
2018-12-06,W0082T,ARCHIVED Teslin Tlingit Council Final Agreement - Survey,en
1998-06-15,W0083T,ARCHIVED Teslin Tlingit Council Final Agreement - Silviculture,en
2018-12-06,W0083T,ARCHIVED Teslin Tlingit Council Final Agreement - Silviculture,en
1998-06-15,W0091T,ARCHIVED Vuntut Gwitchin First Nation Final Agreement - Trails,en
2018-12-06,W0091T,ARCHIVED Vuntut Gwitchin First Nation Final Agreement - Trails,en
1998-06-15,W0092T,ARCHIVED Vuntut Gwitchin First Nation Final Agreement - Designated Heritage Site,en
2018-12-06,W0092T,ARCHIVED Vuntut Gwitchin First Nation Final Agreement - Designated Heritage Site,en
1998-06-15,W0093T,ARCHIVED Vuntut Gwitchin First Nation Final Agreement - Survey,en
2018-12-06,W0093T,ARCHIVED Vuntut Gwitchin First Nation Final Agreement - Survey,en
1998-06-15,W0094T,ARCHIVED Vuntut Gwitchin First Nation Final Agreement - Silviculture,en
2018-12-06,W0094T,ARCHIVED Vuntut Gwitchin First Nation Final Agreement - Silviculture,en
1998-06-15,W0095T,ARCHIVED Vuntut Gwitchin First Nation Final Agreement - Canadian Parks Service,en
2018-12-06,W0095T,ARCHIVED Vuntut Gwitchin First Nation Final Agreement - Canadian Parks Service,en
1998-06-15,W0101T,ARCHIVED Selkirk First Nation Final Agreement - Designated Heritage Site,en
2018-12-06,W0101T,ARCHIVED Selkirk First Nation Final Agreement - Designated Heritage Site,en
1998-06-15,W0102T,ARCHIVED Selkirk First Nation Final Agreement - Fort Selkirk,en
2018-12-06,W0102T,ARCHIVED Selkirk First Nation Final Agreement - Fort Selkirk,en
1998-06-15,W0103T,ARCHIVED Selkirk First Nation Final Agreement - Survey,en
2018-12-06,W0103T,ARCHIVED Selkirk First Nation Final Agreement - Survey,en
1998-06-15,W0104T,ARCHIVED Selkirk First Nation Final Agreement - Silviculture,en
2018-12-06,W0104T,ARCHIVED Selkirk First Nation Final Agreement - Silviculture,en
1998-06-15,W0111T,ARCHIVED Little Salmon/Carmacks First Nation Final Agreement - Designated Heritage Site,en
2018-12-06,W0111T,ARCHIVED Little Salmon/Carmacks First Nation Final Agreement - Designated Heritage Site,en
1998-06-15,W0112T,ARCHIVED Little Salmon/Carmacks First Nation Final Agreement - Survey,en
2018-12-06,W0112T,ARCHIVED Little Salmon/Carmacks First Nation Final Agreement - Survey,en
1998-06-15,W0113T,ARCHIVED LSCFA - Silviculture,en
2000-05-12,W0113T,ARCHIVED Little Salmon/Carmacks First Nation Final Agreement - Silviculture,en
2018-12-06,W0113T,ARCHIVED Little Salmon/Carmacks First Nation Final Agreement - Silviculture,en
1998-06-15,W0121T,ARCHIVED SDMCLCA - Notification,en
1998-06-15,W0122T,ARCHIVED Sahtu Dene and Metis Comprehensive Land Claim Agreement - Heritage Resources,en
2018-12-06,W0122T,ARCHIVED Sahtu Dene and Metis Comprehensive Land Claim Agreement - Heritage Resources,en
1998-06-15,W0131T,ARCHIVED Banks Island- Notification,en
1998-06-15,W0132T,ARCHIVED Banks Island - Evaluation Criteria,en
2018-12-06,W0132T,ARCHIVED Banks Island - Evaluation Criteria,en
1998-06-15,W0133T,ARCHIVED Banks Island - Sachs Harbour,en
2018-12-06,W0133T,ARCHIVED Banks Island - Sachs Harbour,en
1998-06-15,W0141T,ARCHIVED Tuktut Nogait - Notification,en
1998-06-15,W0142T,ARCHIVED Tuktut Nogait - Evaluation Criteria,en
